symbol,date,event,prior_regime
OESX,2025-11-21,SOS,DISTRIBUTION
OGIG,2024-11-25,SOS,DISTRIBUTION
OGI,2024-03-22,SOS,DISTRIBUTION
OGI,2024-08-05,SOW,MARKUP
OHI,2025-09-08,SOS,DISTRIBUTION
OHI,2024-04-22,SOW,ACCUMULATION
OKLL,2025-10-13,SOS,DISTRIBUTION
OII,2024-04-25,SOS,DISTRIBUTION
OKE,2024-11-01,SOS,DISTRIBUTION
OKLO,2025-10-10,SOS,DISTRIBUTION
OKUR,2025-06-20,SOW,ACCUMULATION
OLMA,2025-03-19,SOW,ACCUMULATION
OLLI,2025-06-23,SOS,DISTRIBUTION
OMAB,2025-07-10,SOS,ACCUMULATION
OMCL,2024-10-30,SOS,DISTRIBUTION
OMER,2024-11-21,SOS,DISTRIBUTION
OMEX,2024-05-28,SOS,DISTRIBUTION
OMEX,2025-04-04,SOW,ACCUMULATION
OMF,2025-12-10,SOS,DISTRIBUTION
OMH,2025-03-10,SOS,DISTRIBUTION
OMI,2025-08-11,SOW,ACCUMULATION
ONBPO,2024-03-25,SOS,ACCUMULATION
ONBPO,2024-04-15,SOW,DISTRIBUTION
ONB,2024-11-25,SOS,DISTRIBUTION
ONB,2024-03-05,SOW,ACCUMULATION
OND,2025-06-05,SOS,DISTRIBUTION
ONDS,2025-10-02,SOS,DISTRIBUTION
ONEO,2024-07-16,SOS,DISTRIBUTION
ONEQ,2025-07-31,SOS,ACCUMULATION
ONMD,2024-05-23,SOS,DISTRIBUTION
OOMA,2024-11-06,SOS,ACCUMULATION
OPAL,2024-07-12,SOW,MARKUP
OPEN,2025-08-22,SOS,DISTRIBUTION
OPFI,2025-01-27,SOS,DISTRIBUTION
OPRX,2025-09-29,SOS,DISTRIBUTION
OPRX,2024-11-14,SOW,ACCUMULATION
OPXS,2025-10-08,SOS,DISTRIBUTION
OPTZ,2025-07-02,SOS,DISTRIBUTION
OPY,2025-07-17,SOS,ACCUMULATION
ORC,2024-04-23,SOS,DISTRIBUTION
ORCX,2025-06-30,SOS,DISTRIBUTION
ORCL,2025-06-30,SOS,DISTRIBUTION
ORCL,2024-03-05,SOW,ACCUMULATION
ORGN,2024-04-05,SOS,MARKDOWN
ORIS,2025-02-24,SOS,DISTRIBUTION
ORIC,2025-04-29,SOW,ACCUMULATION
ORLA,2025-12-18,SOS,DISTRIBUTION
ORRF,2024-11-06,SOS,DISTRIBUTION
OS,2025-04-03,SOW,DISTRIBUTION
OSBC,2025-02-06,SOS,DISTRIBUTION
OSCR,2025-04-08,SOW,ACCUMULATION
OSPN,2024-03-08,SOW,ACCUMULATION
OSK,2024-04-03,SOS,DISTRIBUTION
OSTX,2024-11-19,SOW,DISTRIBUTION
OSW,2025-10-30,SOS,ACCUMULATION
OTIS,2024-09-26,SOS,DISTRIBUTION
OTTR,2024-05-01,SOS,DISTRIBUTION
OTLY,2025-08-13,SOS,DISTRIBUTION
OVB,2024-08-05,SOS,DISTRIBUTION
OVL,2024-07-22,SOS,DISTRIBUTION
OVM,2024-05-02,SOW,ACCUMULATION
OVV,2024-04-12,SOS,DISTRIBUTION
OVV,2025-04-04,SOW,ACCUMULATION
OWNB,2025-10-07,SOS,DISTRIBUTION
OWL,2025-01-22,SOS,DISTRIBUTION
OWLT,2025-06-13,SOS,DISTRIBUTION
OWLT,2025-04-04,SOW,ACCUMULATION
OXBR,2024-07-17,SOS,DISTRIBUTION
OXLC,2024-05-20,SOS,DISTRIBUTION
OXLCZ,2024-11-27,SOS,DISTRIBUTION
OXLCO,2025-11-06,SOS,DISTRIBUTION
OXSQ,2024-03-05,SOS,DISTRIBUTION
OXSQ,2025-06-23,SOW,ACCUMULATION
OXM,2025-04-08,SOW,ACCUMULATION
OZK,2025-02-11,SOS,DISTRIBUTION
PAA,2025-04-08,SOW,DISTRIBUTION
PAB,2025-01-13,SOW,DISTRIBUTION
PAC,2024-05-10,SOS,MARKDOWN
PACK,2024-02-27,SOS,DISTRIBUTION
PACK,2025-05-06,SOW,MARKUP
PAGP,2025-04-08,SOW,DISTRIBUTION
PAG,2025-07-02,SOS,DISTRIBUTION
PAG,2024-06-17,SOW,ACCUMULATION
PALD,2025-07-30,SOS,DISTRIBUTION
PAHC,2025-11-10,SOS,DISTRIBUTION
PALI,2024-04-08,SOS,DISTRIBUTION
PALI,2025-05-13,SOW,ACCUMULATION
PAM,2024-12-02,SOS,DISTRIBUTION
PAPI,2024-11-21,SOS,DISTRIBUTION
PANL,2025-03-11,SOW,ACCUMULATION
PANW,2024-02-26,SOS,ACCUMULATION
PANW,2024-03-06,SOW,MARKUP
PATN,2025-07-29,SOS,DISTRIBUTION
PASG,2025-12-24,SOS,DISTRIBUTION
PATK,2024-07-12,SOS,DISTRIBUTION
PAVE,2025-08-12,SOS,MARKDOWN
PAVE,2025-04-04,SOW,DISTRIBUTION
PAYO,2024-02-28,SOW,ACCUMULATION
PAY,2025-05-19,SOS,DISTRIBUTION
PAYC,2025-05-08,SOS,DISTRIBUTION
PAYS,2024-07-16,SOS,DISTRIBUTION
PB,2024-07-25,SOS,MARKDOWN
PB,2024-06-03,SOW,ACCUMULATION
PBAP,2025-11-03,SOS,DISTRIBUTION
PAYX,2024-06-26,SOW,ACCUMULATION
PBBK,2025-11-20,SOS,DISTRIBUTION
PBAU,2024-11-05,SOS,DISTRIBUTION
PBE,2024-08-19,SOS,DISTRIBUTION
PBH,2025-03-07,SOS,DISTRIBUTION
PBI,2025-07-23,SOS,DISTRIBUTION
PBJA,2025-10-10,SOS,DISTRIBUTION
PBL,2024-05-24,SOS,DISTRIBUTION
PBMY,2025-10-01,SOS,DISTRIBUTION
PBNV,2025-10-09,SOS,DISTRIBUTION
PBMR,2025-11-11,SOS,DISTRIBUTION
PBOC,2025-12-10,SOS,DISTRIBUTION
PBSE,2025-09-17,SOS,DISTRIBUTION
PBR,2025-04-07,SOW,ACCUMULATION
PBW,2025-10-14,SOS,DISTRIBUTION
PBTP,2025-02-21,SOS,DISTRIBUTION
PBT,2025-09-02,SOS,DISTRIBUTION
PBR.A,2025-04-07,SOW,ACCUMULATION
PBYI,2024-02-29,SOS,DISTRIBUTION
PCEM,2025-09-16,SOS,DISTRIBUTION
PCFI,2025-10-30,SOW,ACCUMULATION
PCB,2024-03-05,SOW,ACCUMULATION
PCCE,2024-10-07,SOS,MARKDOWN
PCCE,2024-06-27,SOW,ACCUMULATION
PCEF,2024-10-15,SOS,DISTRIBUTION
PCRX,2024-08-09,SOW,DISTRIBUTION
PCT,2025-07-16,SOS,DISTRIBUTION
PCVX,2024-07-17,SOS,DISTRIBUTION
PCYO,2024-12-03,SOS,DISTRIBUTION
PCYO,2024-03-18,SOW,ACCUMULATION
PDBA,2024-04-08,SOS,DISTRIBUTION
PD,2025-04-04,SOW,ACCUMULATION
PDD,2024-05-02,SOS,DISTRIBUTION
PDFS,2025-04-07,SOW,DISTRIBUTION
PDLB,2025-11-10,SOS,DISTRIBUTION
PDN,2024-08-23,SOS,DISTRIBUTION
PDS,2024-04-02,SOS,DISTRIBUTION
PDSB,2025-10-29,SOW,ACCUMULATION
PENG,2025-10-07,SOS,DISTRIBUTION
PEGA,2024-07-25,SOS,ACCUMULATION
PEGA,2025-08-07,SOW,DISTRIBUTION
PEMX,2025-10-29,SOS,ACCUMULATION
PEN,2025-02-19,SOS,ACCUMULATION
PENN,2024-06-20,SOS,DISTRIBUTION
PEP,2025-06-25,SOW,DISTRIBUTION
PESI,2024-10-21,SOS,ACCUMULATION
PETS,2024-08-07,SOW,MARKUP
PEY,2024-08-01,SOS,DISTRIBUTION
PFBC,2025-12-12,SOS,DISTRIBUTION
PEZ,2024-08-23,SOS,DISTRIBUTION
PFE,2024-03-11,SOS,DISTRIBUTION
PFE,2024-04-25,SOW,MARKUP
PFEB,2025-07-24,SOS,DISTRIBUTION
PFFV,2024-05-01,SOS,DISTRIBUTION
PFIS,2024-11-06,SOS,MARKDOWN
PFIS,2024-06-03,SOW,ACCUMULATION
PFLT,2024-07-15,SOS,DISTRIBUTION
PFIX,2025-01-10,SOS,DISTRIBUTION
PFSI,2024-10-04,SOS,ACCUMULATION
PFXNZ,2025-01-07,SOS,DISTRIBUTION
PG,2024-10-18,SOS,DISTRIBUTION
PG,2024-04-03,SOW,ACCUMULATION
PGJ,2024-08-01,SOW,ACCUMULATION
PGNY,2024-09-19,SOW,DISTRIBUTION
PGR,2024-05-06,SOS,DISTRIBUTION
PHAR,2024-05-21,SOW,MARKUP
PHAT,2024-08-23,SOS,DISTRIBUTION
PH,2025-08-07,SOS,DISTRIBUTION
PH,2024-06-14,SOW,ACCUMULATION
PHEQ,2024-10-15,SOS,DISTRIBUTION
PHGE,2024-08-26,SOS,MARKDOWN
PHOE,2025-10-22,SOS,DISTRIBUTION
PHI,2024-12-20,SOW,DISTRIBUTION
PHM,2024-07-16,SOS,ACCUMULATION
PHR,2025-01-28,SOS,DISTRIBUTION
PIII,2024-11-13,SOW,DISTRIBUTION
PIFI,2024-09-24,SOS,MARKDOWN
PINK,2025-11-11,SOS,DISTRIBUTION
PINS,2024-06-07,SOS,DISTRIBUTION
PIO,2025-06-23,SOS,ACCUMULATION
PIPR,2025-09-17,SOS,DISTRIBUTION
PJFG,2025-04-08,SOW,ACCUMULATION
PJIO,2025-10-07,SOS,DISTRIBUTION
PJP,2025-11-11,SOS,DISTRIBUTION
PJT,2025-02-04,SOS,DISTRIBUTION
PJUL,2025-02-21,SOS,DISTRIBUTION
PJUN,2024-06-05,SOS,DISTRIBUTION
PKB,2025-08-12,SOS,DISTRIBUTION
PKBK,2025-12-10,SOS,ACCUMULATION
PKE,2025-10-13,SOS,DISTRIBUTION
PLAG,2024-11-14,SOS,ACCUMULATION
PLBC,2024-11-29,SOS,ACCUMULATION
PLCE,2024-04-17,SOS,DISTRIBUTION
PLCE,2025-04-04,SOW,ACCUMULATION
PLMK,2025-08-22,SOS,DISTRIBUTION
PLG,2025-10-08,SOS,DISTRIBUTION
PLMR,2025-04-03,SOS,DISTRIBUTION
PLNT,2024-03-19,SOW,ACCUMULATION
PLRZ,2025-07-23,SOS,DISTRIBUTION
PLPC,2025-10-14,SOS,DISTRIBUTION
PLRX,2024-05-01,SOS,ACCUMULATION
PLRX,2025-02-07,SOW,MARKUP
PLTG,2025-06-27,SOW,ACCUMULATION
PLTD,2025-10-03,SOW,ACCUMULATION
PLTW,2025-05-06,SOW,ACCUMULATION
PLTK,2025-04-07,SOW,ACCUMULATION
PLTR,2025-08-06,SOS,ACCUMULATION
PLUS,2024-10-16,SOS,DISTRIBUTION
PLUG,2024-08-05,SOW,ACCUMULATION
PLUR,2024-04-01,SOS,ACCUMULATION
PLX,2025-01-06,SOS,MARKDOWN
PLX,2024-03-13,SOW,ACCUMULATION
PLXS,2024-10-24,SOS,DISTRIBUTION
PM,2025-03-03,SOS,DISTRIBUTION
PMAR,2024-03-12,SOS,DISTRIBUTION
PMJL,2025-10-30,SOS,DISTRIBUTION
PMCB,2024-08-23,SOW,ACCUMULATION
PMIO,2025-04-07,SOW,ACCUMULATION
PMN,2025-11-28,SOS,ACCUMULATION
PMNT,2025-06-30,SOW,ACCUMULATION
PMTS,2024-02-26,SOS,DISTRIBUTION
PMTS,2025-08-08,SOW,MARKUP
PMVP,2024-03-01,SOS,DISTRIBUTION
PNW,2024-10-01,SOS,DISTRIBUTION
PNR,2025-07-17,SOS,ACCUMULATION
PNTG,2024-07-22,SOS,ACCUMULATION
POCI,2024-03-06,SOS,DISTRIBUTION
PODC,2025-07-02,SOS,DISTRIBUTION
PODD,2025-09-02,SOS,ACCUMULATION
POLA,2024-11-19,SOS,DISTRIBUTION
POST,2024-08-02,SOS,ACCUMULATION
POOL,2024-03-14,SOS,DISTRIBUTION
POOL,2025-04-08,SOW,DISTRIBUTION
POWI,2025-10-10,SOW,DISTRIBUTION
POWL,2024-11-01,SOS,DISTRIBUTION
PPA,2025-09-30,SOS,DISTRIBUTION
PPC,2024-09-30,SOS,DISTRIBUTION
PPBT,2024-09-17,SOS,DISTRIBUTION
PPIH,2025-08-26,SOS,DISTRIBUTION
PPL,2025-10-01,SOS,DISTRIBUTION
PPSI,2025-03-03,SOW,ACCUMULATION
PQAP,2025-07-30,SOS,DISTRIBUTION
PPTA,2025-09-25,SOS,DISTRIBUTION
PQDI,2024-07-31,SOS,DISTRIBUTION
PQOC,2025-10-27,SOS,DISTRIBUTION
PQJL,2025-07-02,SOS,DISTRIBUTION
PRAA,2024-05-14,SOS,DISTRIBUTION
PRAE,2025-10-08,SOS,DISTRIBUTION
PRAX,2024-03-26,SOS,DISTRIBUTION
PRCH,2025-10-23,SOS,DISTRIBUTION
PRE,2025-10-16,SOS,DISTRIBUTION
PRFD,2025-09-10,SOS,DISTRIBUTION
PRFX,2024-11-21,SOS,MARKDOWN
PRFX,2024-06-12,SOW,DISTRIBUTION
PRFZ,2024-07-11,SOS,DISTRIBUTION
PRG,2024-09-19,SOS,DISTRIBUTION
PRGO,2024-04-04,SOS,DISTRIBUTION
PRGO,2025-10-30,SOW,ACCUMULATION
PRIM,2025-10-09,SOS,DISTRIBUTION
PRKS,2024-05-08,SOS,DISTRIBUTION
PRKS,2025-11-21,SOW,ACCUMULATION
PRLD,2024-04-16,SOS,DISTRIBUTION
PRLD,2024-04-18,SOW,MARKUP
PRLB,2025-10-15,SOS,ACCUMULATION
PRMB,2025-04-03,SOS,DISTRIBUTION
PRMB,2025-09-15,SOW,ACCUMULATION
PRN,2025-10-14,SOS,ACCUMULATION
PRNT,2024-12-12,SOS,ACCUMULATION
PRSO,2024-09-23,SOS,DISTRIBUTION
PRTC,2025-04-09,SOW,ACCUMULATION
PRTA,2024-08-07,SOW,ACCUMULATION
PRTS,2024-10-30,SOW,ACCUMULATION
PSA,2024-10-01,SOS,DISTRIBUTION
PSBD,2024-03-28,SOS,DISTRIBUTION
PSBD,2025-04-04,SOW,ACCUMULATION
PRZO,2024-04-10,SOS,DISTRIBUTION
PSCD,2024-03-20,SOS,DISTRIBUTION
PSCT,2024-07-16,SOS,DISTRIBUTION
PSEC,2025-07-29,SOW,ACCUMULATION
PSEP,2025-10-01,SOS,DISTRIBUTION
PSFE,2024-05-14,SOS,DISTRIBUTION
PSFJ,2025-08-22,SOS,DISTRIBUTION
PSFO,2025-10-06,SOS,DISTRIBUTION
PSH,2025-09-18,SOS,DISTRIBUTION
PSIG,2025-10-13,SOS,MARKDOWN
PSIG,2025-05-09,SOW,DISTRIBUTION
PSHG,2025-03-24,SOW,ACCUMULATION
PSIX,2025-06-26,SOS,DISTRIBUTION
PSIL,2025-09-02,SOS,DISTRIBUTION
PSMJ,2024-11-20,SOS,DISTRIBUTION
PSN,2024-07-31,SOS,DISTRIBUTION
PSMT,2025-11-25,SOS,DISTRIBUTION
PSMT,2024-04-10,SOW,ACCUMULATION
PSNY,2024-02-28,SOS,DISTRIBUTION
PSNY,2025-11-12,SOW,ACCUMULATION
PSQ,2024-04-19,SOS,MARKDOWN
PSNL,2025-11-25,SOS,DISTRIBUTION
PSO,2025-01-30,SOS,ACCUMULATION
PSQH,2025-12-18,SOW,DISTRIBUTION
PSTG,2025-10-10,SOS,DISTRIBUTION
PSTL,2024-07-15,SOS,DISTRIBUTION
PST,2024-08-02,SOW,DISTRIBUTION
PSX,2024-03-28,SOS,DISTRIBUTION
PTEU,2025-03-24,SOS,DISTRIBUTION
PT,2024-06-03,SOS,ACCUMULATION
PTEN,2025-04-03,SOW,ACCUMULATION
PTHL,2025-07-24,SOS,DISTRIBUTION
PTH,2025-11-24,SOS,DISTRIBUTION
PTL,2025-04-04,SOW,ACCUMULATION
PUK,2025-10-06,SOS,DISTRIBUTION
PUK,2024-08-01,SOW,ACCUMULATION
PULM,2025-02-18,SOS,ACCUMULATION
PVLA,2025-12-22,SOS,DISTRIBUTION
PVL,2024-08-19,SOS,ACCUMULATION
PW,2024-08-06,SOS,MARKDOWN
PWB,2024-04-19,SOW,ACCUMULATION
PWR,2025-06-30,SOS,DISTRIBUTION
PWR,2024-07-17,SOW,ACCUMULATION
PWER,2025-12-12,SOS,ACCUMULATION
PWP,2024-11-06,SOS,MARKDOWN
PX,2024-11-21,SOS,ACCUMULATION
PXE,2024-04-12,SOS,DISTRIBUTION
PXH,2025-04-08,SOW,ACCUMULATION
PXLW,2025-10-02,SOS,DISTRIBUTION
PYPL,2024-12-04,SOS,DISTRIBUTION
PYXS,2024-02-27,SOS,DISTRIBUTION
PZG,2025-09-26,SOS,DISTRIBUTION
PZZA,2025-05-08,SOW,ACCUMULATION
QAI,2024-06-06,SOS,DISTRIBUTION
QBSF,2025-10-29,SOS,DISTRIBUTION
QBTX,2025-09-23,SOS,DISTRIBUTION
QBUF,2025-01-28,SOS,DISTRIBUTION
QBTS,2025-09-24,SOS,DISTRIBUTION
QCJL,2025-10-30,SOS,DISTRIBUTION
QCLR,2024-12-18,SOS,DISTRIBUTION
QCLR,2024-04-25,SOW,ACCUMULATION
QCOC,2025-10-30,SOS,DISTRIBUTION
QD,2025-07-30,SOS,DISTRIBUTION
QDEC,2025-04-08,SOW,ACCUMULATION
QDEL,2025-08-06,SOW,DISTRIBUTION
QDF,2025-07-30,SOS,ACCUMULATION
QEMM,2025-04-04,SOW,ACCUMULATION
QGEN,2024-04-30,SOS,DISTRIBUTION
QGRO,2024-05-01,SOW,ACCUMULATION
QH,2025-08-25,SOS,DISTRIBUTION
QHY,2025-09-12,SOS,DISTRIBUTION
QHDG,2025-08-12,SOS,DISTRIBUTION
QID,2024-04-10,SOS,MARKDOWN
QIPT,2024-05-16,SOW,MARKUP
QIS,2025-11-20,SOW,ACCUMULATION
QJUN,2025-10-10,SOS,DISTRIBUTION
QLV,2024-04-15,SOW,ACCUMULATION
QLYS,2024-10-07,SOW,ACCUMULATION
QLVD,2025-06-11,SOS,ACCUMULATION
QMMM,2024-11-18,SOW,ACCUMULATION
QMID,2024-07-16,SOS,MARKDOWN
QMID,2024-04-02,SOW,ACCUMULATION
QMCO,2024-11-25,SOS,ACCUMULATION
QPUX,2025-10-13,SOS,DISTRIBUTION
QNCX,2025-12-05,SOS,DISTRIBUTION
QNRX,2025-10-10,SOS,DISTRIBUTION
QNST,2025-10-10,SOW,ACCUMULATION
QQLV,2025-07-22,SOS,DISTRIBUTION
QQQ,2025-10-14,SOS,DISTRIBUTION
QQQD,2024-12-16,SOW,MARKUP
QQQA,2024-06-10,SOS,ACCUMULATION
QQQP,2025-10-23,SOS,DISTRIBUTION
QQQM,2025-10-10,SOS,DISTRIBUTION
QQQS,2024-12-05,SOS,DISTRIBUTION
QQQU,2024-11-14,SOS,DISTRIBUTION
QRHC,2024-04-03,SOS,DISTRIBUTION
QRMI,2025-04-07,SOW,DISTRIBUTION
QS,2025-10-13,SOS,DISTRIBUTION
QSML,2024-11-06,SOS,DISTRIBUTION
QTAP,2025-11-12,SOS,DISTRIBUTION
QTJL,2025-10-16,SOS,DISTRIBUTION
QTR,2025-07-31,SOS,DISTRIBUTION
QTRX,2025-05-13,SOW,ACCUMULATION
QTWO,2024-11-06,SOS,DISTRIBUTION
QTUM,2025-07-31,SOS,DISTRIBUTION
QUBX,2025-12-04,SOS,DISTRIBUTION
QVCGA,2025-05-23,SOS,DISTRIBUTION
QVML,2024-06-17,SOS,DISTRIBUTION
QVAL,2024-11-06,SOS,DISTRIBUTION
QVMS,2024-03-18,SOW,ACCUMULATION
QXO,2025-06-18,SOS,DISTRIBUTION
QYLD,2025-04-04,SOW,ACCUMULATION
R,2025-10-03,SOS,DISTRIBUTION
RADX,2025-12-15,SOS,DISTRIBUTION
RACE,2025-07-16,SOS,ACCUMULATION
RACE,2025-10-14,SOW,MARKUP
RAND,2024-06-03,SOS,DISTRIBUTION
RANI,2024-04-04,SOS,DISTRIBUTION
RAPT,2025-07-23,SOS,DISTRIBUTION
RAVE,2025-09-12,SOS,DISTRIBUTION
RAYA,2025-10-08,SOS,DISTRIBUTION
RAYJ,2024-09-19,SOS,DISTRIBUTION
RAYJ,2024-08-05,SOW,DISTRIBUTION
RAYE,2025-12-01,SOS,ACCUMULATION
RBA,2024-05-06,SOW,ACCUMULATION
RBBN,2024-08-01,SOW,ACCUMULATION
RBB,2025-03-28,SOW,ACCUMULATION
RBC,2025-12-10,SOS,DISTRIBUTION
RBLU,2025-07-31,SOS,DISTRIBUTION
RBKB,2025-08-12,SOS,DISTRIBUTION
RBLD,2024-03-14,SOS,DISTRIBUTION
RBRK,2024-08-01,SOS,DISTRIBUTION
RBLX,2025-07-31,SOS,DISTRIBUTION
RCGE,2025-12-11,SOS,DISTRIBUTION
RCAT,2024-11-29,SOS,ACCUMULATION
RCKT,2025-08-08,SOW,DISTRIBUTION
RCL,2025-07-22,SOS,DISTRIBUTION
RCMT,2024-11-08,SOS,ACCUMULATION
RCMT,2024-05-28,SOW,DISTRIBUTION
RCON,2024-08-27,SOS,MARKDOWN
RDGT,2025-11-19,SOS,DISTRIBUTION
RCUS,2024-03-07,SOS,ACCUMULATION
RCUS,2024-06-03,SOW,DISTRIBUTION
RDDT,2024-11-07,SOS,DISTRIBUTION
RDN,2024-07-16,SOS,DISTRIBUTION
RDNT,2024-11-11,SOS,ACCUMULATION
RDVT,2025-09-08,SOS,DISTRIBUTION
RDW,2024-10-28,SOS,DISTRIBUTION
RDZN,2024-11-14,SOW,DISTRIBUTION
RDVY,2025-08-22,SOS,DISTRIBUTION
REG,2024-12-09,SOS,DISTRIBUTION
REG,2024-03-20,SOW,ACCUMULATION
REK,2024-04-15,SOS,DISTRIBUTION
REKR,2024-05-16,SOW,ACCUMULATION
RELI,2024-07-01,SOS,MARKDOWN
RELY,2025-02-05,SOS,ACCUMULATION
REM,2024-07-11,SOS,DISTRIBUTION
RELX,2024-04-01,SOW,ACCUMULATION
RENT,2025-03-06,SOW,DISTRIBUTION
REPL,2024-11-22,SOS,DISTRIBUTION
REPL,2024-06-03,SOW,ACCUMULATION
REPX,2024-05-29,SOS,DISTRIBUTION
RETL,2025-03-03,SOW,DISTRIBUTION
RETO,2024-03-01,SOS,ACCUMULATION
REVB,2024-06-05,SOS,ACCUMULATION
REVB,2024-11-11,SOW,DISTRIBUTION
REX,2025-08-27,SOS,DISTRIBUTION
REZ,2024-09-26,SOS,DISTRIBUTION
RF,2025-08-22,SOS,DISTRIBUTION
RFEU,2025-12-11,SOS,ACCUMULATION
RFIL,2025-09-22,SOS,DISTRIBUTION
RFV,2024-11-22,SOS,DISTRIBUTION
RGA,2025-02-03,SOS,DISTRIBUTION
RFL,2024-07-10,SOW,DISTRIBUTION
RGLD,2025-04-03,SOS,DISTRIBUTION
RGTU,2025-10-02,SOS,DISTRIBUTION
RGP,2024-10-02,SOW,ACCUMULATION
RGTX,2025-09-23,SOS,DISTRIBUTION
RIBB,2025-12-24,SOS,DISTRIBUTION
RHRX,2025-07-08,SOS,DISTRIBUTION
RICK,2024-12-17,SOS,DISTRIBUTION
RIGL,2025-08-20,SOS,DISTRIBUTION
RILY,2025-02-21,SOW,DISTRIBUTION
RILYT,2024-08-15,SOW,ACCUMULATION
RILYN,2024-08-15,SOW,DISTRIBUTION
RING,2025-10-16,SOS,DISTRIBUTION
RINF,2024-08-01,SOW,MARKUP
RIVN,2024-07-12,SOS,MARKDOWN
RIVN,2024-05-07,SOW,ACCUMULATION
RJF,2025-09-24,SOS,DISTRIBUTION
RJF,2024-07-08,SOW,ACCUMULATION
RKDA,2024-12-05,SOS,DISTRIBUTION
RLAY,2025-01-10,SOW,ACCUMULATION
RL,2024-06-10,SOS,DISTRIBUTION
RL,2024-04-23,SOW,DISTRIBUTION
RLGT,2024-11-06,SOS,DISTRIBUTION
RLMD,2024-08-08,SOW,DISTRIBUTION
RLX,2025-09-08,SOS,DISTRIBUTION
RMAX,2024-08-26,SOS,ACCUMULATION
RMAX,2025-04-08,SOW,MARKUP
RMBI,2024-11-22,SOS,DISTRIBUTION
RMBI,2024-02-26,SOW,ACCUMULATION
RMNY,2024-11-22,SOS,ACCUMULATION
RMNY,2024-12-18,SOW,MARKUP
RMSG,2025-08-19,SOS,DISTRIBUTION
RMIF,2024-10-16,SOS,DISTRIBUTION
RMR,2025-10-29,SOW,ACCUMULATION
RNAC,2024-05-20,SOS,DISTRIBUTION
RND,2025-10-23,SOS,DISTRIBUTION
RNG,2024-03-07,SOS,DISTRIBUTION
RNTX,2025-04-28,SOS,DISTRIBUTION
RNR,2024-09-16,SOS,ACCUMULATION
ROBN,2025-07-18,SOS,DISTRIBUTION
ROAD,2025-06-09,SOS,DISTRIBUTION
ROCK,2024-07-16,SOS,DISTRIBUTION
ROCK,2025-04-03,SOW,MARKUP
ROG,2025-04-08,SOW,ACCUMULATION
ROKT,2025-06-23,SOS,DISTRIBUTION
ROK,2025-07-01,SOS,DISTRIBUTION
ROK,2024-03-20,SOW,ACCUMULATION
ROKU,2024-07-24,SOW,ACCUMULATION
ROLR,2025-01-21,SOS,DISTRIBUTION
ROLR,2025-05-23,SOW,ACCUMULATION
ROMA,2025-06-02,SOS,DISTRIBUTION
ROMO,2025-10-16,SOS,DISTRIBUTION
ROPE,2025-12-10,SOS,DISTRIBUTION
ROPE,2025-04-04,SOW,ACCUMULATION
ROOT,2025-01-30,SOS,DISTRIBUTION
RPD,2025-11-05,SOW,ACCUMULATION
RPT,2025-01-30,SOS,DISTRIBUTION
RPM,2024-12-09,SOS,DISTRIBUTION
RRBI,2025-12-08,SOS,DISTRIBUTION
RRBI,2024-04-15,SOW,ACCUMULATION
RR,2024-08-06,SOW,ACCUMULATION
RRX,2025-03-03,SOW,DISTRIBUTION
RSBT,2024-07-10,SOS,DISTRIBUTION
RSG,2025-04-03,SOS,ACCUMULATION
RSEE,2024-12-09,SOS,DISTRIBUTION
RSI,2025-09-30,SOS,DISTRIBUTION
RSP,2025-08-22,SOS,ACCUMULATION
RSPD,2025-08-13,SOS,DISTRIBUTION
RSPD,2024-04-15,SOW,ACCUMULATION
RSPF,2024-07-17,SOS,DISTRIBUTION
RSPM,2025-03-03,SOW,ACCUMULATION
RSVR,2025-04-07,SOW,ACCUMULATION
RTO,2024-03-07,SOS,DISTRIBUTION
RTO,2025-01-10,SOW,ACCUMULATION
RTX,2025-09-26,SOS,DISTRIBUTION
RULE,2024-08-05,SOW,ACCUMULATION
RUN,2024-08-13,SOS,DISTRIBUTION
RUNN,2024-04-04,SOW,ACCUMULATION
RUSHB,2025-08-22,SOS,DISTRIBUTION
RUSHA,2024-10-30,SOS,DISTRIBUTION
RUSHA,2024-04-17,SOW,ACCUMULATION
RVNL,2025-12-18,SOS,DISTRIBUTION
RVMD,2024-02-28,SOW,ACCUMULATION
RVPH,2024-03-19,SOW,MARKUP
RVSB,2024-12-02,SOS,ACCUMULATION
RVSB,2024-03-04,SOW,DISTRIBUTION
RVSN,2024-07-12,SOS,DISTRIBUTION
RVRB,2025-07-28,SOS,ACCUMULATION
RVYL,2024-08-16,SOW,DISTRIBUTION
RVTY,2024-05-30,SOS,DISTRIBUTION
RVTY,2025-09-30,SOW,ACCUMULATION
RWAY,2025-04-04,SOW,ACCUMULATION
RWJ,2024-11-06,SOS,DISTRIBUTION
RWM,2024-07-16,SOW,MARKUP
RXD,2024-09-05,SOW,ACCUMULATION
RXO,2024-08-01,SOS,DISTRIBUTION
RY,2025-10-27,SOS,DISTRIBUTION
RYAM,2024-08-07,SOS,DISTRIBUTION
RYAN,2024-02-28,SOW,ACCUMULATION
RYI,2025-01-13,SOW,ACCUMULATION
RZG,2024-07-29,SOS,DISTRIBUTION
RYTM,2025-09-11,SOS,DISTRIBUTION
RZLV,2025-09-15,SOS,DISTRIBUTION
RZLT,2025-11-07,SOS,DISTRIBUTION
RZV,2025-09-17,SOS,ACCUMULATION
