symbol,date,sequence_id
FFBC,2024-11-07,SEQ_DISTRIBUTION_TOP
FFDI,2025-01-31,SEQ_DISTRIBUTION_TOP
FFEB,2025-09-02,SEQ_DISTRIBUTION_TOP
FFIC,2024-11-07,SEQ_DISTRIBUTION_TOP
FFIN,2024-11-07,SEQ_DISTRIBUTION_TOP
FFIU,2025-10-17,SEQ_DISTRIBUTION_TOP
FFIV,2025-02-03,SEQ_DISTRIBUTION_TOP
FFND,2024-10-23,SEQ_DISTRIBUTION_TOP
FFTY,2025-08-05,SEQ_DISTRIBUTION_TOP
FFUT,2025-10-10,SEQ_DISTRIBUTION_TOP
FFWM,2025-07-07,SEQ_DISTRIBUTION_TOP
FG,2025-11-14,SEQ_DISTRIBUTION_TOP
FGBI,2025-10-10,SEQ_DISTRIBUTION_TOP
FGEN,2025-12-16,SEQ_DISTRIBUTION_TOP
FGI,2025-05-12,SEQ_DISTRIBUTION_TOP
FGM,2025-03-07,SEQ_DISTRIBUTION_TOP
FGMC,2025-10-15,SEQ_DISTRIBUTION_TOP
FHB,2025-02-03,SEQ_DISTRIBUTION_TOP
FHDG,2025-09-05,SEQ_DISTRIBUTION_TOP
FHI,2025-08-07,SEQ_DISTRIBUTION_TOP
FHLC,2025-10-10,SEQ_DISTRIBUTION_TOP
FHN,2025-10-15,SEQ_DISTRIBUTION_TOP
FHTX,2024-09-16,SEQ_DISTRIBUTION_TOP
FHYS,2025-07-23,SEQ_DISTRIBUTION_TOP
FIBK,2024-11-07,SEQ_DISTRIBUTION_TOP
FICO,2025-04-08,SEQ_DISTRIBUTION_TOP
FIG,2025-10-10,SEQ_DISTRIBUTION_TOP
FIGS,2025-12-11,SEQ_DISTRIBUTION_TOP
FIHL,2024-09-11,SEQ_DISTRIBUTION_TOP
FIIG,2025-09-17,SEQ_DISTRIBUTION_TOP
FINV,2025-03-20,SEQ_DISTRIBUTION_TOP
FINW,2025-10-03,SEQ_DISTRIBUTION_TOP
FIP,2025-06-02,SEQ_DISTRIBUTION_TOP
FISI,2025-10-29,SEQ_DISTRIBUTION_TOP
FITB,2025-08-01,SEQ_DISTRIBUTION_TOP
FITBI,2024-12-02,SEQ_DISTRIBUTION_TOP
FITE,2025-09-24,SEQ_DISTRIBUTION_TOP
FIX,2025-07-29,SEQ_DISTRIBUTION_TOP
FIZZ,2025-03-12,SEQ_DISTRIBUTION_TOP
FJAN,2025-01-24,SEQ_DISTRIBUTION_TOP
FKU,2025-08-19,SEQ_DISTRIBUTION_TOP
FKWL,2025-08-21,SEQ_DISTRIBUTION_TOP
FLAG,2025-10-07,SEQ_DISTRIBUTION_TOP
FLBR,2025-04-04,SEQ_DISTRIBUTION_TOP
FLCC,2024-10-31,SEQ_DISTRIBUTION_TOP
FLCG,2025-11-17,SEQ_DISTRIBUTION_TOP
FLCH,2025-03-10,SEQ_DISTRIBUTION_TOP
FLD,2025-09-22,SEQ_DISTRIBUTION_TOP
FLDB,2025-10-20,SEQ_DISTRIBUTION_TOP
FLDZ,2025-04-03,SEQ_DISTRIBUTION_TOP
FLEE,2025-03-03,SEQ_DISTRIBUTION_TOP
FLEU,2025-03-06,SEQ_DISTRIBUTION_TOP
FLEX,2025-10-30,SEQ_DISTRIBUTION_TOP
FLG,2025-12-19,SEQ_DISTRIBUTION_TOP
FLGB,2025-03-06,SEQ_DISTRIBUTION_TOP
FLGC,2025-07-17,SEQ_DISTRIBUTION_TOP
FLGR,2024-03-08,SEQ_DISTRIBUTION_TOP
FLGT,2025-11-14,SEQ_DISTRIBUTION_TOP
FLIN,2025-08-25,SEQ_DISTRIBUTION_TOP
FLL,2024-11-07,SEQ_DISTRIBUTION_TOP
FLMI,2025-09-09,SEQ_DISTRIBUTION_TOP
FLNC,2025-10-16,SEQ_DISTRIBUTION_TOP
FLNG,2024-11-13,SEQ_RECOVERY
FLNT,2025-12-24,SEQ_DISTRIBUTION_TOP
FLQL,2024-10-01,SEQ_DISTRIBUTION_TOP
FLQM,2025-07-07,SEQ_DISTRIBUTION_TOP
FLR,2025-06-23,SEQ_DISTRIBUTION_TOP
FLRG,2024-06-21,SEQ_DISTRIBUTION_TOP
FLRN,2025-04-09,SEQ_RECOVERY
FLRT,2025-07-02,SEQ_DISTRIBUTION_TOP
FLS,2025-10-30,SEQ_DISTRIBUTION_TOP
FLSA,2025-09-24,SEQ_DISTRIBUTION_TOP
FLSP,2024-06-03,SEQ_DISTRIBUTION_TOP
FLTR,2024-11-04,SEQ_DISTRIBUTION_TOP
FLUT,2024-08-13,SEQ_RECOVERY
FLUT,2025-02-20,SEQ_DISTRIBUTION_TOP
FLUX,2025-09-17,SEQ_DISTRIBUTION_TOP
FLV,2025-03-18,SEQ_DISTRIBUTION_TOP
FLWS,2025-10-22,SEQ_DISTRIBUTION_TOP
FLX,2025-06-16,SEQ_DISTRIBUTION_TOP
FLXR,2024-09-18,SEQ_DISTRIBUTION_TOP
FLXS,2025-06-23,SEQ_DISTRIBUTION_TOP
FLYE,2025-12-02,SEQ_DISTRIBUTION_TOP
FLYW,2024-08-05,SEQ_DISTRIBUTION_TOP
FLYX,2025-08-27,SEQ_DISTRIBUTION_TOP
FMAO,2024-11-07,SEQ_DISTRIBUTION_TOP
FMAR,2024-03-26,SEQ_DISTRIBUTION_TOP
FMAT,2025-07-07,SEQ_DISTRIBUTION_TOP
FMBH,2024-11-07,SEQ_DISTRIBUTION_TOP
FMC,2024-10-31,SEQ_DISTRIBUTION_TOP
FMCX,2024-12-05,SEQ_DISTRIBUTION_TOP
FMET,2025-01-07,SEQ_DISTRIBUTION_TOP
FMHI,2025-09-19,SEQ_DISTRIBUTION_TOP
FMKT,2025-10-16,SEQ_DISTRIBUTION_TOP
FMNB,2025-09-05,SEQ_DISTRIBUTION_TOP
FMNY,2025-09-18,SEQ_DISTRIBUTION_TOP
FMST,2025-10-09,SEQ_DISTRIBUTION_TOP
FMTM,2025-11-13,SEQ_DISTRIBUTION_TOP
FMX,2025-12-16,SEQ_DISTRIBUTION_TOP
FNB,2025-10-15,SEQ_DISTRIBUTION_TOP
FNCL,2024-03-22,SEQ_DISTRIBUTION_TOP
FND,2025-08-25,SEQ_DISTRIBUTION_TOP
FNDA,2025-09-19,SEQ_DISTRIBUTION_TOP
FNDC,2025-04-09,SEQ_RECOVERY
FNDE,2024-10-09,SEQ_DISTRIBUTION_TOP
FNDX,2025-10-16,SEQ_DISTRIBUTION_TOP
FNF,2024-12-10,SEQ_DISTRIBUTION_TOP
FNGR,2025-05-15,SEQ_DISTRIBUTION_TOP
FNKO,2025-05-14,SEQ_DISTRIBUTION_TOP
FNOV,2024-07-24,SEQ_DISTRIBUTION_TOP
FNV,2025-10-02,SEQ_DISTRIBUTION_TOP
FNWB,2025-02-18,SEQ_DISTRIBUTION_TOP
FNY,2024-07-17,SEQ_DISTRIBUTION_TOP
FOA,2024-11-19,SEQ_DISTRIBUTION_TOP
FOCT,2024-10-23,SEQ_DISTRIBUTION_TOP
FONR,2025-10-02,SEQ_DISTRIBUTION_TOP
FOR,2025-07-24,SEQ_DISTRIBUTION_TOP
FORA,2025-10-15,SEQ_DISTRIBUTION_TOP
FORM,2025-04-09,SEQ_RECOVERY
FORM,2025-10-31,SEQ_DISTRIBUTION_TOP
FOSL,2025-08-18,SEQ_DISTRIBUTION_TOP
FOUR,2024-11-12,SEQ_DISTRIBUTION_TOP
FOXX,2025-08-04,SEQ_DISTRIBUTION_TOP
FOXX,2025-11-21,SEQ_RECOVERY
FPAG,2024-10-15,SEQ_DISTRIBUTION_TOP
FPAS,2025-03-03,SEQ_DISTRIBUTION_TOP
FPE,2024-04-10,SEQ_DISTRIBUTION_TOP
FPH,2025-07-24,SEQ_DISTRIBUTION_TOP
FPI,2025-02-24,SEQ_DISTRIBUTION_TOP
FPRO,2024-07-18,SEQ_DISTRIBUTION_TOP
FPX,2025-08-05,SEQ_DISTRIBUTION_TOP
FR,2025-07-30,SEQ_DISTRIBUTION_TOP
FRAF,2025-12-19,SEQ_DISTRIBUTION_TOP
FRBA,2025-07-07,SEQ_DISTRIBUTION_TOP
FRD,2025-11-17,SEQ_DISTRIBUTION_TOP
FRDD,2025-10-21,SEQ_DISTRIBUTION_TOP
FRDU,2025-10-07,SEQ_DISTRIBUTION_TOP
FRHC,2025-02-11,SEQ_DISTRIBUTION_TOP
FRME,2024-11-13,SEQ_DISTRIBUTION_TOP
FRMEP,2025-09-08,SEQ_DISTRIBUTION_TOP
FRO,2025-11-24,SEQ_DISTRIBUTION_TOP
FROG,2025-11-12,SEQ_DISTRIBUTION_TOP
FRPH,2024-05-31,SEQ_DISTRIBUTION_TOP
FRPT,2025-11-06,SEQ_DISTRIBUTION_TOP
FRSX,2024-12-26,SEQ_DISTRIBUTION_TOP
FSBC,2025-10-29,SEQ_DISTRIBUTION_TOP
FSCC,2025-07-07,SEQ_DISTRIBUTION_TOP
FSCO,2025-08-07,SEQ_DISTRIBUTION_TOP
FSCS,2024-09-18,SEQ_DISTRIBUTION_TOP
FSEA,2025-12-22,SEQ_DISTRIBUTION_TOP
FSFG,2025-09-26,SEQ_DISTRIBUTION_TOP
FSI,2025-09-03,SEQ_DISTRIBUTION_TOP
FSK,2025-03-03,SEQ_DISTRIBUTION_TOP
FSLR,2025-11-03,SEQ_DISTRIBUTION_TOP
FSLY,2025-11-12,SEQ_DISTRIBUTION_TOP
FSM,2025-10-01,SEQ_DISTRIBUTION_TOP
FSMB,2025-10-07,SEQ_DISTRIBUTION_TOP
FSMD,2024-11-12,SEQ_DISTRIBUTION_TOP
FSP,2024-06-03,SEQ_DISTRIBUTION_TOP
FSS,2025-08-01,SEQ_DISTRIBUTION_TOP
FSTR,2025-11-11,SEQ_DISTRIBUTION_TOP
FSUN,2025-02-18,SEQ_DISTRIBUTION_TOP
FSV,2025-07-28,SEQ_DISTRIBUTION_TOP
FTAG,2025-11-13,SEQ_DISTRIBUTION_TOP
FTAI,2025-07-31,SEQ_DISTRIBUTION_TOP
FTBD,2025-10-29,SEQ_DISTRIBUTION_TOP
FTCI,2025-11-13,SEQ_DISTRIBUTION_TOP
FTCS,2025-07-07,SEQ_DISTRIBUTION_TOP
FTDR,2024-11-07,SEQ_DISTRIBUTION_TOP
FTEK,2025-08-08,SEQ_DISTRIBUTION_TOP
FTFT,2024-07-12,SEQ_FAILED_ACCUM
FTFT,2025-07-14,SEQ_DISTRIBUTION_TOP
FTGC,2025-06-23,SEQ_DISTRIBUTION_TOP
FTHF,2025-11-04,SEQ_DISTRIBUTION_TOP
FTHM,2025-07-23,SEQ_DISTRIBUTION_TOP
FTI,2025-07-25,SEQ_DISTRIBUTION_TOP
FTIF,2025-09-17,SEQ_DISTRIBUTION_TOP
FTK,2025-05-27,SEQ_DISTRIBUTION_TOP
FTLF,2024-11-07,SEQ_DISTRIBUTION_TOP
FTLS,2025-08-01,SEQ_DISTRIBUTION_TOP
FTNT,2025-02-12,SEQ_DISTRIBUTION_TOP
FTRB,2024-12-18,SEQ_DISTRIBUTION_TOP
FTRE,2025-11-06,SEQ_DISTRIBUTION_TOP
FTRK,2025-09-17,SEQ_DISTRIBUTION_TOP
FTS,2024-11-06,SEQ_DISTRIBUTION_TOP
FTSL,2025-01-02,SEQ_DISTRIBUTION_TOP
FTSM,2024-08-06,SEQ_DISTRIBUTION_TOP
FTXH,2025-10-02,SEQ_DISTRIBUTION_TOP
FTXN,2024-04-30,SEQ_DISTRIBUTION_TOP
FTXO,2025-07-07,SEQ_DISTRIBUTION_TOP
FTXR,2024-11-07,SEQ_DISTRIBUTION_TOP
FUBO,2025-07-31,SEQ_DISTRIBUTION_TOP
FUFU,2025-03-27,SEQ_DISTRIBUTION_TOP
FUL,2025-06-27,SEQ_DISTRIBUTION_TOP
FULC,2025-11-28,SEQ_DISTRIBUTION_TOP
FULT,2024-11-07,SEQ_DISTRIBUTION_TOP
FULTP,2025-09-30,SEQ_DISTRIBUTION_TOP
FUMB,2024-08-26,SEQ_DISTRIBUTION_TOP
FUN,2025-10-22,SEQ_DISTRIBUTION_TOP
FUNC,2025-02-12,SEQ_DISTRIBUTION_TOP
FURY,2025-10-16,SEQ_DISTRIBUTION_TOP
FUSI,2025-02-03,SEQ_DISTRIBUTION_TOP
FUTU,2025-09-05,SEQ_DISTRIBUTION_TOP
FV,2025-10-16,SEQ_DISTRIBUTION_TOP
FVD,2025-07-07,SEQ_DISTRIBUTION_TOP
FWONA,2025-03-03,SEQ_DISTRIBUTION_TOP
FWONK,2025-03-03,SEQ_DISTRIBUTION_TOP
FWRD,2025-08-01,SEQ_DISTRIBUTION_TOP
FWRG,2025-02-21,SEQ_DISTRIBUTION_TOP
FXI,2024-10-09,SEQ_DISTRIBUTION_TOP
FXL,2024-12-30,SEQ_DISTRIBUTION_TOP
FXO,2025-09-05,SEQ_DISTRIBUTION_TOP
FXP,2025-10-17,SEQ_DISTRIBUTION_TOP
FXR,2025-12-12,SEQ_DISTRIBUTION_TOP
FYBR,2025-08-20,SEQ_DISTRIBUTION_TOP
FYC,2024-11-12,SEQ_DISTRIBUTION_TOP
FYX,2024-11-07,SEQ_DISTRIBUTION_TOP
G,2025-11-10,SEQ_DISTRIBUTION_TOP
GAA,2024-09-23,SEQ_DISTRIBUTION_TOP
GABC,2024-11-07,SEQ_DISTRIBUTION_TOP
GAEM,2025-06-25,SEQ_DISTRIBUTION_TOP
GAIA,2025-05-12,SEQ_DISTRIBUTION_TOP
GAINN,2024-07-05,SEQ_DISTRIBUTION_TOP
GAL,2025-09-23,SEQ_DISTRIBUTION_TOP
GALT,2025-09-12,SEQ_DISTRIBUTION_TOP
GAMB,2024-12-16,SEQ_DISTRIBUTION_TOP
GAME,2024-07-02,SEQ_RECOVERY
GAME,2024-07-30,SEQ_FAILED_ACCUM
GAME,2025-07-10,SEQ_DISTRIBUTION_TOP
GAMR,2024-11-08,SEQ_DISTRIBUTION_TOP
GAP,2025-04-04,SEQ_FAILED_ACCUM
GAP,2025-12-04,SEQ_DISTRIBUTION_TOP
GAPR,2024-11-20,SEQ_DISTRIBUTION_TOP
GASS,2025-12-15,SEQ_DISTRIBUTION_TOP
GAU,2025-09-04,SEQ_DISTRIBUTION_TOP
GAUG,2024-04-04,SEQ_DISTRIBUTION_TOP
GBCI,2025-09-05,SEQ_DISTRIBUTION_TOP
GBLD,2025-07-15,SEQ_DISTRIBUTION_TOP
GBLI,2024-04-01,SEQ_DISTRIBUTION_TOP
GBND,2025-10-23,SEQ_DISTRIBUTION_TOP
GBX,2025-07-03,SEQ_DISTRIBUTION_TOP
GBXA,2025-10-16,SEQ_DISTRIBUTION_TOP
GBXB,2025-11-17,SEQ_DISTRIBUTION_TOP
GBXC,2025-11-13,SEQ_DISTRIBUTION_TOP
GCBC,2025-12-17,SEQ_DISTRIBUTION_TOP
GCL,2025-08-11,SEQ_DISTRIBUTION_TOP
GCMG,2025-08-14,SEQ_DISTRIBUTION_TOP
GCO,2025-12-04,SEQ_DISTRIBUTION_TOP
GCOR,2025-04-02,SEQ_DISTRIBUTION_TOP
GCT,2025-11-11,SEQ_DISTRIBUTION_TOP
GCTK,2024-04-18,SEQ_DISTRIBUTION_TOP
GCTS,2025-05-15,SEQ_DISTRIBUTION_TOP
GD,2025-07-24,SEQ_DISTRIBUTION_TOP
GDDY,2024-11-14,SEQ_DISTRIBUTION_TOP
GDE,2025-10-29,SEQ_DISTRIBUTION_TOP
GDEV,2025-12-02,SEQ_DISTRIBUTION_TOP
GDHG,2025-03-31,SEQ_DISTRIBUTION_TOP
GDMA,2024-09-03,SEQ_DISTRIBUTION_TOP
GDMN,2025-09-09,SEQ_DISTRIBUTION_TOP
GDOT,2025-08-14,SEQ_DISTRIBUTION_TOP
GDRX,2025-10-02,SEQ_DISTRIBUTION_TOP
GDS,2025-09-29,SEQ_DISTRIBUTION_TOP
GDTC,2025-09-15,SEQ_DISTRIBUTION_TOP
GDX,2025-10-07,SEQ_DISTRIBUTION_TOP
GDXJ,2025-10-09,SEQ_DISTRIBUTION_TOP
GDYN,2025-11-03,SEQ_DISTRIBUTION_TOP
GE,2024-03-11,SEQ_DISTRIBUTION_TOP
GECC,2025-09-15,SEQ_DISTRIBUTION_TOP
GECCH,2025-05-07,SEQ_DISTRIBUTION_TOP
GECCO,2024-04-22,SEQ_DISTRIBUTION_TOP
GEF.B,2025-03-18,SEQ_FAILED_ACCUM
GEF.B,2025-11-14,SEQ_DISTRIBUTION_TOP
GEG,2025-12-17,SEQ_DISTRIBUTION_TOP
GEHC,2025-10-30,SEQ_DISTRIBUTION_TOP
GEL,2025-02-10,SEQ_DISTRIBUTION_TOP
GELS,2025-06-12,SEQ_DISTRIBUTION_TOP
GEMD,2025-10-10,SEQ_DISTRIBUTION_TOP
GEMI,2025-12-12,SEQ_DISTRIBUTION_TOP
GEN,2024-11-01,SEQ_DISTRIBUTION_TOP
GEND,2025-07-18,SEQ_DISTRIBUTION_TOP
GENI,2025-12-04,SEQ_DISTRIBUTION_TOP
GENK,2025-07-24,SEQ_DISTRIBUTION_TOP
GENM,2025-07-22,SEQ_DISTRIBUTION_TOP
GENT,2025-03-04,SEQ_DISTRIBUTION_TOP
GEO,2025-08-06,SEQ_DISTRIBUTION_TOP
GEOA,2025-11-14,SEQ_DISTRIBUTION_TOP
GEOS,2025-06-24,SEQ_DISTRIBUTION_TOP
GERN,2025-12-12,SEQ_DISTRIBUTION_TOP
GETY,2025-10-06,SEQ_DISTRIBUTION_TOP
GEV,2025-07-29,SEQ_DISTRIBUTION_TOP
GEVO,2025-08-13,SEQ_DISTRIBUTION_TOP
GEVX,2025-10-15,SEQ_DISTRIBUTION_TOP
GFAI,2025-07-21,SEQ_DISTRIBUTION_TOP
GFEB,2025-10-16,SEQ_DISTRIBUTION_TOP
GFF,2024-11-14,SEQ_DISTRIBUTION_TOP
GFGF,2025-11-14,SEQ_DISTRIBUTION_TOP
GFI,2025-09-24,SEQ_DISTRIBUTION_TOP
GFL,2024-11-08,SEQ_DISTRIBUTION_TOP
GFR,2025-11-17,SEQ_DISTRIBUTION_TOP
GFS,2025-02-13,SEQ_DISTRIBUTION_TOP
GGAL,2025-10-10,SEQ_DISTRIBUTION_TOP
GGB,2025-10-30,SEQ_DISTRIBUTION_TOP
GGLL,2024-12-17,SEQ_DISTRIBUTION_TOP
GGLS,2024-07-31,SEQ_DISTRIBUTION_TOP
GGM,2025-09-19,SEQ_DISTRIBUTION_TOP
GGR,2025-09-24,SEQ_DISTRIBUTION_TOP
GGUS,2025-08-29,SEQ_DISTRIBUTION_TOP
GH,2025-11-04,SEQ_DISTRIBUTION_TOP
GHC,2024-04-01,SEQ_DISTRIBUTION_TOP
GHG,2024-08-16,SEQ_DISTRIBUTION_TOP
GHRS,2025-10-01,SEQ_DISTRIBUTION_TOP
GIB,2025-01-31,SEQ_DISTRIBUTION_TOP
GIC,2025-07-31,SEQ_DISTRIBUTION_TOP
GIFI,2024-03-27,SEQ_DISTRIBUTION_TOP
GIG,2025-10-16,SEQ_DISTRIBUTION_TOP
GIGB,2025-04-04,SEQ_DISTRIBUTION_TOP
GIGM,2025-09-29,SEQ_DISTRIBUTION_TOP
GIII,2025-09-05,SEQ_DISTRIBUTION_TOP
GIL,2025-08-20,SEQ_DISTRIBUTION_TOP
GILD,2025-11-07,SEQ_DISTRIBUTION_TOP
GILT,2025-08-08,SEQ_DISTRIBUTION_TOP
GINX,2025-09-29,SEQ_DISTRIBUTION_TOP
GIPR,2025-10-06,SEQ_DISTRIBUTION_TOP
GKOS,2024-11-07,SEQ_DISTRIBUTION_TOP
GL,2025-07-31,SEQ_DISTRIBUTION_TOP
GLBE,2025-12-08,SEQ_DISTRIBUTION_TOP
GLBS,2025-12-03,SEQ_DISTRIBUTION_TOP
GLBZ,2024-12-30,SEQ_DISTRIBUTION_TOP
GLCR,2025-12-16,SEQ_DISTRIBUTION_TOP
GLDD,2025-11-05,SEQ_DISTRIBUTION_TOP
GLDG,2025-10-14,SEQ_DISTRIBUTION_TOP
GLE,2025-05-29,SEQ_DISTRIBUTION_TOP
GLMD,2024-08-22,SEQ_DISTRIBUTION_TOP
GLNG,2025-04-03,SEQ_DISTRIBUTION_TOP
GLOB,2024-11-14,SEQ_DISTRIBUTION_TOP
GLOF,2025-09-02,SEQ_DISTRIBUTION_TOP
GLP,2024-05-28,SEQ_RECOVERY
GLP,2025-01-31,SEQ_DISTRIBUTION_TOP
GLPG,2025-08-05,SEQ_DISTRIBUTION_TOP
GLPI,2025-07-28,SEQ_DISTRIBUTION_TOP
GLSI,2025-12-12,SEQ_DISTRIBUTION_TOP
GLTO,2025-03-25,SEQ_DISTRIBUTION_TOP
GLUE,2025-09-16,SEQ_DISTRIBUTION_TOP
GLW,2025-09-17,SEQ_DISTRIBUTION_TOP
GLXG,2025-09-15,SEQ_DISTRIBUTION_TOP
GM,2025-10-23,SEQ_DISTRIBUTION_TOP
GMAB,2025-10-06,SEQ_DISTRIBUTION_TOP
GMAR,2024-12-27,SEQ_DISTRIBUTION_TOP
GME,2025-05-28,SEQ_DISTRIBUTION_TOP
GMED,2025-11-11,SEQ_DISTRIBUTION_TOP
GMF,2024-12-23,SEQ_DISTRIBUTION_TOP
GMGI,2025-02-20,SEQ_DISTRIBUTION_TOP
GMHS,2025-11-24,SEQ_RECOVERY
GMM,2024-03-18,SEQ_DISTRIBUTION_TOP
GMMF,2025-10-23,SEQ_DISTRIBUTION_TOP
GMNY,2025-07-11,SEQ_DISTRIBUTION_TOP
GMUN,2025-09-25,SEQ_DISTRIBUTION_TOP
GNE,2025-05-28,SEQ_DISTRIBUTION_TOP
GNK,2025-02-21,SEQ_DISTRIBUTION_TOP
GNL,2025-03-10,SEQ_DISTRIBUTION_TOP
GNLN,2024-08-08,SEQ_DISTRIBUTION_TOP
GNLX,2025-10-27,SEQ_DISTRIBUTION_TOP
GNMA,2025-09-02,SEQ_DISTRIBUTION_TOP
GNOM,2024-02-29,SEQ_DISTRIBUTION_TOP
GNOV,2025-12-12,SEQ_DISTRIBUTION_TOP
GNPX,2025-09-08,SEQ_DISTRIBUTION_TOP
GNR,2025-07-30,SEQ_DISTRIBUTION_TOP
GNRC,2025-08-01,SEQ_DISTRIBUTION_TOP
GNS,2025-06-27,SEQ_DISTRIBUTION_TOP
GNSS,2025-09-18,SEQ_DISTRIBUTION_TOP
GNTA,2024-10-11,SEQ_DISTRIBUTION_TOP
GNTX,2025-07-29,SEQ_DISTRIBUTION_TOP
GNW,2025-07-07,SEQ_DISTRIBUTION_TOP
GO,2025-08-07,SEQ_DISTRIBUTION_TOP
GOAU,2025-09-24,SEQ_DISTRIBUTION_TOP
GOCO,2025-02-27,SEQ_DISTRIBUTION_TOP
GOCT,2024-07-23,SEQ_DISTRIBUTION_TOP
GOEX,2025-09-24,SEQ_DISTRIBUTION_TOP
GOLD,2025-03-03,SEQ_DISTRIBUTION_TOP
GOOD,2024-11-06,SEQ_DISTRIBUTION_TOP
GOOG,2024-12-17,SEQ_DISTRIBUTION_TOP
GOOGL,2024-12-17,SEQ_DISTRIBUTION_TOP
GOOP,2024-05-23,SEQ_DISTRIBUTION_TOP
GOOS,2025-02-25,SEQ_DISTRIBUTION_TOP
GOOX,2024-12-17,SEQ_DISTRIBUTION_TOP
GORO,2025-10-17,SEQ_DISTRIBUTION_TOP
GOSS,2025-11-20,SEQ_DISTRIBUTION_TOP
GOTU,2025-07-16,SEQ_DISTRIBUTION_TOP
GOVI,2024-12-11,SEQ_DISTRIBUTION_TOP
GOVT,2025-01-02,SEQ_DISTRIBUTION_TOP
GOVX,2025-06-17,SEQ_DISTRIBUTION_TOP
GP,2025-01-13,SEQ_DISTRIBUTION_TOP
GPC,2025-09-05,SEQ_DISTRIBUTION_TOP
GPCR,2024-06-11,SEQ_DISTRIBUTION_TOP
GPI,2024-08-01,SEQ_DISTRIBUTION_TOP
GPK,2024-10-29,SEQ_DISTRIBUTION_TOP
GPMT,2024-11-12,SEQ_DISTRIBUTION_TOP
GPN,2025-08-07,SEQ_DISTRIBUTION_TOP
GPRE,2025-03-11,SEQ_FAILED_ACCUM
GPRE,2025-06-23,SEQ_DISTRIBUTION_TOP
GPRF,2025-07-09,SEQ_DISTRIBUTION_TOP
GPRK,2025-10-24,SEQ_DISTRIBUTION_TOP
GPRO,2025-07-24,SEQ_DISTRIBUTION_TOP
GPUS,2025-05-06,SEQ_DISTRIBUTION_TOP
GRAB,2025-09-23,SEQ_DISTRIBUTION_TOP
GRAL,2025-12-01,SEQ_DISTRIBUTION_TOP
GRBK,2024-03-04,SEQ_DISTRIBUTION_TOP
GRC,2025-07-29,SEQ_DISTRIBUTION_TOP
GRCE,2025-07-14,SEQ_DISTRIBUTION_TOP
GRDN,2025-09-05,SEQ_DISTRIBUTION_TOP
GREE,2025-09-23,SEQ_DISTRIBUTION_TOP
GREEL,2025-06-20,SEQ_DISTRIBUTION_TOP
GRFS,2025-08-25,SEQ_DISTRIBUTION_TOP
GRI,2025-12-02,SEQ_DISTRIBUTION_TOP
GRIN,2024-03-20,SEQ_DISTRIBUTION_TOP
GRMN,2025-02-20,SEQ_DISTRIBUTION_TOP
GRND,2025-05-12,SEQ_DISTRIBUTION_TOP
GRNQ,2025-11-06,SEQ_DISTRIBUTION_TOP
GRNT,2025-06-30,SEQ_DISTRIBUTION_TOP
GRO,2025-03-20,SEQ_DISTRIBUTION_TOP
GROV,2025-05-28,SEQ_DISTRIBUTION_TOP
GROW,2025-07-01,SEQ_DISTRIBUTION_TOP
GROY,2025-10-01,SEQ_DISTRIBUTION_TOP
GROZ,2025-10-10,SEQ_DISTRIBUTION_TOP
GRPN,2025-05-14,SEQ_DISTRIBUTION_TOP
GRPZ,2025-12-15,SEQ_DISTRIBUTION_TOP
GRRR,2025-09-22,SEQ_DISTRIBUTION_TOP
GRVY,2025-12-08,SEQ_DISTRIBUTION_TOP
GRWG,2025-03-14,SEQ_FAILED_ACCUM
GRWG,2025-12-18,SEQ_DISTRIBUTION_TOP
GS,2025-02-03,SEQ_DISTRIBUTION_TOP
GSAT,2024-06-07,SEQ_FAILED_ACCUM
GSAT,2025-11-03,SEQ_DISTRIBUTION_TOP
GSBC,2025-07-18,SEQ_DISTRIBUTION_TOP
GSEU,2024-06-06,SEQ_DISTRIBUTION_TOP
GSEW,2024-11-12,SEQ_DISTRIBUTION_TOP
GSHD,2025-03-03,SEQ_DISTRIBUTION_TOP
GSIT,2025-10-16,SEQ_DISTRIBUTION_TOP
GSIW,2025-05-15,SEQ_DISTRIBUTION_TOP
GSK,2025-10-02,SEQ_DISTRIBUTION_TOP
GSL,2025-11-20,SEQ_DISTRIBUTION_TOP
GSM,2025-10-15,SEQ_DISTRIBUTION_TOP
GSUN,2024-09-26,SEQ_DISTRIBUTION_TOP
GSUN,2025-10-28,SEQ_FAILED_ACCUM
GSUS,2025-09-02,SEQ_DISTRIBUTION_TOP
GT,2025-11-20,SEQ_DISTRIBUTION_TOP
GTBP,2024-11-12,SEQ_DISTRIBUTION_TOP
GTE,2025-06-16,SEQ_DISTRIBUTION_TOP
GTEC,2024-07-12,SEQ_DISTRIBUTION_TOP
GTES,2025-07-31,SEQ_DISTRIBUTION_TOP
GTIM,2025-08-11,SEQ_DISTRIBUTION_TOP
GTLB,2025-01-29,SEQ_DISTRIBUTION_TOP
GTLS,2024-11-14,SEQ_DISTRIBUTION_TOP
GTM,2025-09-24,SEQ_DISTRIBUTION_TOP
GTN,2025-11-20,SEQ_DISTRIBUTION_TOP
GTOS,2025-07-30,SEQ_DISTRIBUTION_TOP
GTR,2024-11-20,SEQ_DISTRIBUTION_TOP
GTX,2025-02-24,SEQ_DISTRIBUTION_TOP
GUMI,2025-03-31,SEQ_DISTRIBUTION_TOP
