symbol,date,event,prior_regime
FORA,2024-03-01,SOS,DISTRIBUTION
FORTY,2024-05-15,SOW,ACCUMULATION
FORR,2025-08-01,BC,ACCUMULATION
FORR,2025-06-24,SPRING,MARKDOWN
FORR,2025-03-13,SOW,ACCUMULATION
FORM,2025-10-30,BC,ACCUMULATION
FORM,2025-04-04,SPRING,DISTRIBUTION
FORM,2025-04-08,SOW,ACCUMULATION
FOSL,2025-08-15,BC,ACCUMULATION
FOSL,2024-05-14,SPRING,MARKDOWN
FOSL,2025-10-15,SOS,DISTRIBUTION
FOX,2024-08-06,BC,MARKDOWN
FOX,2024-11-19,SPRING,DISTRIBUTION
FOXX,2025-07-28,BC,DISTRIBUTION
FOXX,2025-11-18,SOW,DISTRIBUTION
FOUR,2024-11-11,BC,ACCUMULATION
FOUR,2024-11-21,SOS,DISTRIBUTION
FOXA,2024-08-06,BC,MARKDOWN
FOXA,2025-02-03,SPRING,DISTRIBUTION
FPAS,2025-02-28,BC,MARKDOWN
FPAS,2025-03-18,SOS,DISTRIBUTION
FPAG,2025-02-21,SOS,DISTRIBUTION
FPE,2024-07-19,SOS,MARKDOWN
FPRO,2024-08-07,SOS,DISTRIBUTION
FPX,2025-08-13,SOS,DISTRIBUTION
FRDD,2025-10-10,BC,DISTRIBUTION
FR,2025-07-17,BC,ACCUMULATION
FR,2024-07-17,SOS,DISTRIBUTION
FRBA,2025-08-22,SOS,DISTRIBUTION
FRDU,2025-10-24,SOS,DISTRIBUTION
FRAF,2025-11-21,BC,ACCUMULATION
FRAF,2024-10-25,SPRING,MARKDOWN
FRD,2025-11-12,BC,ACCUMULATION
FRHC,2025-02-07,BC,MARKDOWN
FRHC,2025-07-17,SOS,DISTRIBUTION
FRNW,2025-07-30,BC,ACCUMULATION
FRO,2025-11-21,BC,ACCUMULATION
FRO,2025-04-04,SPRING,DISTRIBUTION
FRPH,2024-05-24,BC,DISTRIBUTION
FRPH,2024-11-25,SOS,DISTRIBUTION
FRSH,2025-04-30,BC,ACCUMULATION
FRSH,2024-11-04,SPRING,MARKDOWN
FRSH,2024-07-31,SOW,ACCUMULATION
FROG,2025-11-10,BC,ACCUMULATION
FROG,2025-12-15,SOS,DISTRIBUTION
FRPT,2025-11-03,BC,ACCUMULATION
FRSX,2024-12-24,BC,ACCUMULATION
FRSX,2025-05-14,SPRING,MARKDOWN
FRSX,2025-05-13,SOW,DISTRIBUTION
FRT,2025-04-09,SPRING,MARKDOWN
FSCC,2025-07-02,BC,DISTRIBUTION
FSCS,2024-11-06,SOS,DISTRIBUTION
FSCO,2025-07-22,BC,ACCUMULATION
FSI,2025-09-02,BC,MARKUP
FSLR,2025-10-31,BC,ACCUMULATION
FSLR,2025-01-23,SPRING,ACCUMULATION
FSLR,2024-05-24,SOS,MARKDOWN
FSM,2025-09-30,BC,ACCUMULATION
FSM,2024-04-03,SPRING,MARKDOWN
FSLY,2025-11-06,BC,MARKDOWN
FSLY,2024-07-16,SPRING,ACCUMULATION
FSLY,2024-04-23,SOS,DISTRIBUTION
FSLY,2024-07-18,SOW,ACCUMULATION
FSMB,2025-10-01,BC,MARKUP
FSMD,2025-12-10,SOS,ACCUMULATION
FSP,2024-05-31,BC,DISTRIBUTION
FSS,2025-10-29,SOS,DISTRIBUTION
FSTR,2025-11-03,BC,DISTRIBUTION
FSV,2025-08-27,SOS,DISTRIBUTION
FTAG,2025-11-07,BC,DISTRIBUTION
FTAG,2025-11-07,SPRING,DISTRIBUTION
FTAG,2025-06-24,SOS,MARKDOWN
FTBD,2025-10-24,BC,MARKUP
FTAI,2025-07-30,BC,ACCUMULATION
FTAI,2025-07-30,SPRING,ACCUMULATION
FTAI,2024-11-19,SOS,MARKDOWN
FTCS,2025-07-01,BC,MARKDOWN
FTCS,2025-09-11,SOS,DISTRIBUTION
FTDR,2024-11-04,BC,ACCUMULATION
FTDR,2025-01-27,SOS,DISTRIBUTION
FTGC,2025-06-16,BC,ACCUMULATION
FTGC,2025-10-30,SOS,DISTRIBUTION
FTGC,2024-08-01,SOW,ACCUMULATION
FTFT,2025-07-11,BC,MARKDOWN
FTFT,2024-07-12,SPRING,ACCUMULATION
FTFT,2024-09-26,SOW,ACCUMULATION
FTHF,2025-10-20,BC,MARKDOWN
FTHF,2025-11-10,SOS,DISTRIBUTION
FTHF,2025-04-04,SOW,ACCUMULATION
FTKI,2025-10-10,SOW,ACCUMULATION
FTHM,2025-07-21,BC,ACCUMULATION
FTHM,2025-05-13,SPRING,MARKDOWN
FTHM,2025-03-13,SOW,DISTRIBUTION
FTI,2025-09-23,SOS,DISTRIBUTION
FTIF,2025-09-04,BC,ACCUMULATION
FTK,2025-05-13,BC,ACCUMULATION
FTK,2024-11-05,SPRING,MARKDOWN
FTK,2025-10-06,SOS,DISTRIBUTION
FTLS,2025-07-07,BC,DISTRIBUTION
FTLF,2024-11-06,BC,ACCUMULATION
FTLF,2024-05-23,SPRING,MARKDOWN
FTLF,2024-06-21,SOS,DISTRIBUTION
FTRK,2025-09-16,BC,DISTRIBUTION
FTRK,2025-12-10,SOS,MARKDOWN
FTRK,2025-11-24,SOW,ACCUMULATION
FTRB,2024-12-02,BC,DISTRIBUTION
FTNT,2025-02-07,BC,MARKDOWN
FTS,2024-11-05,BC,DISTRIBUTION
FTRE,2025-11-05,BC,DISTRIBUTION
FTRE,2024-07-12,SPRING,ACCUMULATION
FTRE,2024-07-18,SOW,ACCUMULATION
FTSM,2024-08-05,BC,MARKDOWN
FTSM,2024-09-06,SOS,DISTRIBUTION
FTV,2025-07-30,SOW,ACCUMULATION
FTXH,2025-10-01,BC,ACCUMULATION
FTXH,2025-10-30,SOS,DISTRIBUTION
FTXG,2025-04-08,SOW,ACCUMULATION
FTXN,2024-04-22,BC,DISTRIBUTION
FTXN,2024-04-11,SOS,ACCUMULATION
FTXN,2024-12-18,SOW,ACCUMULATION
FTXO,2025-07-01,BC,ACCUMULATION
FTXO,2025-08-22,SOS,DISTRIBUTION
FTXR,2024-11-08,SOS,DISTRIBUTION
FUFU,2025-03-25,BC,DISTRIBUTION
FUL,2025-06-26,BC,DISTRIBUTION
FUBO,2025-07-30,BC,DISTRIBUTION
FUBO,2025-01-06,SOS,ACCUMULATION
FUBO,2024-05-03,SOW,ACCUMULATION
FULC,2025-11-19,BC,DISTRIBUTION
FULC,2025-12-08,SOS,DISTRIBUTION
FULTP,2025-09-29,BC,DISTRIBUTION
FULTP,2024-10-21,SOS,ACCUMULATION
FULT,2024-11-25,SOS,DISTRIBUTION
FUN,2025-10-21,BC,MARKDOWN
FUN,2025-10-14,SOW,DISTRIBUTION
FUSB,2025-09-19,BC,ACCUMULATION
FUSB,2024-05-10,SPRING,MARKDOWN
FUSI,2025-01-17,BC,MARKUP
FUSI,2025-04-23,SOW,DISTRIBUTION
FUTU,2025-08-20,BC,ACCUMULATION
FUTU,2024-05-02,SPRING,MARKDOWN
FV,2025-10-14,BC,ACCUMULATION
FV,2024-03-05,SOW,ACCUMULATION
FUTY,2024-05-07,SPRING,MARKDOWN
FVC,2025-12-18,BC,ACCUMULATION
FVD,2025-07-01,BC,MARKUP
FVD,2024-11-21,SOS,DISTRIBUTION
FVR,2025-11-21,BC,ACCUMULATION
FVRR,2025-05-07,BC,ACCUMULATION
FVRR,2024-04-15,SOW,ACCUMULATION
FWRD,2025-07-23,BC,MARKDOWN
FWRD,2024-05-09,SPRING,DISTRIBUTION
FWRD,2024-10-07,SOS,ACCUMULATION
FWRD,2025-04-03,SOW,MARKUP
FWONK,2025-02-28,BC,ACCUMULATION
FWONK,2024-11-25,SPRING,MARKDOWN
FWONK,2025-02-06,SOS,ACCUMULATION
FWONA,2025-02-28,BC,DISTRIBUTION
FWONA,2025-02-06,SOS,MARKDOWN
FWRG,2025-02-18,BC,DISTRIBUTION
FXI,2024-10-08,BC,MARKUP
FXL,2024-12-20,BC,DISTRIBUTION
FXL,2025-01-28,SOS,DISTRIBUTION
FXO,2025-12-10,SOS,DISTRIBUTION
FXP,2025-10-10,BC,DISTRIBUTION
FXU,2025-08-01,SPRING,MARKDOWN
FYBR,2025-08-12,BC,ACCUMULATION
FYC,2025-08-12,SOS,DISTRIBUTION
FYT,2025-11-25,BC,ACCUMULATION
FYX,2025-10-14,SOS,ACCUMULATION
GAA,2025-07-21,SOS,DISTRIBUTION
GAEM,2025-06-11,BC,MARKUP
G,2025-11-07,BC,ACCUMULATION
G,2024-09-20,SPRING,MARKDOWN
G,2024-11-08,SOS,ACCUMULATION
GAIA,2025-04-30,BC,ACCUMULATION
GAIA,2024-04-02,SPRING,MARKDOWN
GAIA,2024-11-05,SOS,DISTRIBUTION
GAINN,2024-09-18,SOS,DISTRIBUTION
GAME,2025-07-08,BC,ACCUMULATION
GAME,2024-07-30,SPRING,ACCUMULATION
GAMR,2024-12-09,SOS,DISTRIBUTION
GAP,2025-11-21,BC,DISTRIBUTION
GAP,2025-04-04,SPRING,MARKDOWN
GAP,2025-04-03,SOW,ACCUMULATION
GAPR,2024-11-06,BC,ACCUMULATION
GAPR,2024-04-22,SPRING,MARKDOWN
GAPR,2025-01-21,SOS,DISTRIBUTION
GATX,2025-12-18,BC,ACCUMULATION
GATX,2024-05-20,SPRING,MARKDOWN
GASS,2025-12-11,BC,MARKDOWN
GASS,2024-11-04,SPRING,MARKUP
GASS,2024-05-20,SOS,DISTRIBUTION
GASS,2024-12-02,SOW,ACCUMULATION
GAU,2025-09-02,BC,ACCUMULATION
GAU,2025-09-09,SOS,DISTRIBUTION
GAUG,2024-08-02,SOS,DISTRIBUTION
GBCI,2025-08-22,BC,DISTRIBUTION
GBCI,2024-10-28,SOS,ACCUMULATION
GBDC,2025-04-04,SOW,ACCUMULATION
GBIL,2025-03-07,BC,MARKDOWN
GBIO,2025-08-13,BC,ACCUMULATION
GBLI,2024-04-09,SOS,DISTRIBUTION
GBR,2025-12-17,BC,ACCUMULATION
GBR,2024-04-02,SPRING,MARKDOWN
GBLD,2025-07-09,BC,MARKUP
GBXB,2025-12-10,SOS,DISTRIBUTION
GBXC,2025-11-07,BC,MARKDOWN
GBXA,2025-10-14,BC,MARKUP
GBXA,2025-10-02,SOS,MARKDOWN
GBXA,2025-03-28,SOW,ACCUMULATION
GBTG,2024-04-30,SPRING,MARKDOWN
GBX,2025-07-02,BC,ACCUMULATION
GBX,2025-04-09,SPRING,DISTRIBUTION
GCL,2025-08-04,BC,DISTRIBUTION
GCBC,2025-12-10,BC,MARKDOWN
GCBC,2025-03-25,SPRING,MARKUP
GCBC,2024-05-01,SOS,DISTRIBUTION
GCBC,2025-04-03,SOW,ACCUMULATION
GCMG,2025-08-08,BC,ACCUMULATION
GCMG,2024-11-19,SPRING,MARKDOWN
GCMG,2025-02-10,SOS,ACCUMULATION
GCO,2025-11-25,BC,DISTRIBUTION
GCT,2025-11-07,BC,ACCUMULATION
GCT,2024-03-05,SOS,DISTRIBUTION
GCTS,2025-05-14,BC,MARKDOWN
GCTS,2025-09-09,SPRING,DISTRIBUTION
GCTS,2025-04-08,SOW,ACCUMULATION
GCOR,2025-03-18,BC,DISTRIBUTION
GCTK,2024-04-17,BC,MARKDOWN
GCTK,2024-04-19,SOS,DISTRIBUTION
GD,2025-07-23,BC,MARKDOWN
GD,2025-09-11,SOS,DISTRIBUTION
GD,2025-01-28,SOW,ACCUMULATION
GDDY,2024-11-06,BC,ACCUMULATION
GDDY,2024-05-02,SPRING,MARKDOWN
GDDY,2024-12-04,SOS,DISTRIBUTION
GDE,2025-10-22,BC,DISTRIBUTION
GDEV,2025-12-01,BC,DISTRIBUTION
GDEV,2024-05-28,SPRING,MARKDOWN
GDEV,2024-09-09,SOS,ACCUMULATION
GDEN,2025-10-21,SPRING,MARKDOWN
GDEN,2025-10-07,SOW,ACCUMULATION
GDHG,2025-08-28,SOS,DISTRIBUTION
GDMA,2024-09-19,SOS,DISTRIBUTION
GDMN,2025-09-19,SOS,DISTRIBUTION
GDOC,2025-05-12,SPRING,MARKDOWN
GDOC,2025-04-04,SOW,ACCUMULATION
GDS,2025-09-11,BC,MARKUP
GDS,2025-02-20,SOS,DISTRIBUTION
GDRX,2025-10-01,BC,MARKDOWN
GDRX,2024-02-28,SOS,ACCUMULATION
GDRX,2024-11-07,SOW,ACCUMULATION
GDOT,2025-08-12,BC,ACCUMULATION
GDOT,2024-05-13,SPRING,MARKDOWN
GDTC,2025-09-12,BC,MARKUP
GDTC,2024-03-20,SOS,DISTRIBUTION
GDX,2025-10-02,BC,ACCUMULATION
GDX,2025-10-16,SOS,DISTRIBUTION
GDXJ,2025-10-02,BC,ACCUMULATION
GDXJ,2024-04-03,SPRING,MARKDOWN
GDXJ,2025-12-11,SOS,DISTRIBUTION
GDYN,2025-10-31,BC,DISTRIBUTION
GECCH,2025-05-05,BC,ACCUMULATION
GECCH,2024-12-20,SPRING,MARKDOWN
GECCH,2025-08-18,SOS,DISTRIBUTION
GE,2024-03-07,BC,MARKDOWN
GE,2024-03-27,SOS,DISTRIBUTION
GE,2024-03-05,SOW,ACCUMULATION
GECCO,2024-04-09,BC,DISTRIBUTION
GECCO,2024-08-14,SOS,DISTRIBUTION
GEF.B,2025-11-12,BC,MARKDOWN
GEF.B,2025-03-18,SPRING,ACCUMULATION
GEF.B,2024-08-01,SOS,DISTRIBUTION
GEF.B,2025-04-07,SOW,ACCUMULATION
GEG,2025-12-12,BC,DISTRIBUTION
GEL,2025-01-30,BC,ACCUMULATION
GEL,2024-04-22,SPRING,DISTRIBUTION
GEL,2024-04-22,SOS,DISTRIBUTION
GEL,2024-04-22,SOW,DISTRIBUTION
GELS,2025-06-10,BC,DISTRIBUTION
GEHC,2025-10-29,BC,MARKDOWN
GEHC,2024-02-29,SOS,ACCUMULATION
GEHC,2025-04-03,SOW,DISTRIBUTION
GEMD,2025-10-29,SOS,DISTRIBUTION
GEND,2025-08-18,SOS,DISTRIBUTION
GENC,2025-08-11,BC,ACCUMULATION
GENC,2024-05-13,SPRING,MARKDOWN
GENT,2025-03-03,BC,MARKUP
GEN,2024-10-31,BC,ACCUMULATION
GEN,2024-05-10,SPRING,MARKDOWN
GEN,2025-08-08,SOS,DISTRIBUTION
GENK,2025-07-23,BC,DISTRIBUTION
GENM,2025-07-15,BC,MARKDOWN
GENM,2025-04-09,SOW,ACCUMULATION
GEOA,2025-12-11,SOS,DISTRIBUTION
GENI,2025-12-03,BC,MARKUP
GENI,2025-08-01,SOS,DISTRIBUTION
GEO,2025-07-25,BC,ACCUMULATION
GEO,2024-11-05,SPRING,MARKDOWN
GEO,2024-11-19,SOS,DISTRIBUTION
GEVX,2025-12-10,SOS,ACCUMULATION
GEOS,2025-10-06,SOS,DISTRIBUTION
GERN,2025-12-11,BC,DISTRIBUTION
GEVO,2025-08-12,BC,DISTRIBUTION
GEVO,2024-08-12,SPRING,MARKDOWN
GEVO,2024-10-17,SOS,ACCUMULATION
GEVO,2024-06-28,SOW,ACCUMULATION
GETY,2025-10-03,BC,ACCUMULATION
GES,2025-04-24,BC,MARKDOWN
GES,2025-02-25,SOW,ACCUMULATION
GEV,2025-07-23,BC,MARKDOWN
GEV,2025-08-01,SOS,DISTRIBUTION
GFAI,2025-07-17,BC,DISTRIBUTION
GFEB,2025-10-22,SOS,DISTRIBUTION
GFI,2025-10-15,SOS,DISTRIBUTION
GFGF,2025-11-10,BC,ACCUMULATION
GFGF,2025-12-08,SOS,DISTRIBUTION
GFLW,2025-03-06,SOW,ACCUMULATION
GFF,2024-11-13,BC,MARKDOWN
GFF,2025-02-05,SOS,DISTRIBUTION
GFF,2024-05-01,SOW,ACCUMULATION
GFR,2025-11-14,BC,ACCUMULATION
GFR,2025-06-11,SPRING,MARKDOWN
GFR,2024-03-19,SOS,DISTRIBUTION
GFR,2025-04-04,SOW,ACCUMULATION
GFS,2025-02-12,BC,ACCUMULATION
GFS,2025-08-01,SPRING,MARKDOWN
GFS,2025-04-07,SOW,DISTRIBUTION
GGB,2025-10-29,BC,ACCUMULATION
GGB,2024-09-24,SPRING,MARKDOWN
GGB,2024-07-23,SOW,ACCUMULATION
GGG,2024-05-31,SPRING,MARKDOWN
GGAL,2025-10-09,BC,ACCUMULATION
GGAL,2024-05-07,SOS,MARKDOWN
GGLS,2024-07-25,BC,DISTRIBUTION
GGLL,2024-12-11,BC,MARKDOWN
GGLL,2025-09-03,SOS,DISTRIBUTION
GFL,2025-03-05,SOS,DISTRIBUTION
GGM,2025-09-11,BC,MARKUP
GGM,2024-05-14,SOS,DISTRIBUTION
GGME,2025-09-02,SPRING,MARKDOWN
GGR,2025-09-23,BC,ACCUMULATION
GGR,2025-04-11,SPRING,DISTRIBUTION
GGRW,2024-09-27,SPRING,MARKDOWN
GGUS,2025-10-10,SOS,DISTRIBUTION
GHG,2024-08-15,BC,DISTRIBUTION
GHG,2025-12-18,SOW,ACCUMULATION
GHC,2024-07-16,SOS,DISTRIBUTION
GH,2025-11-20,SOS,DISTRIBUTION
GHTA,2025-04-09,SPRING,MARKDOWN
GHTA,2025-04-08,SOW,ACCUMULATION
GHRS,2025-09-26,BC,DISTRIBUTION
GHYB,2025-12-10,BC,ACCUMULATION
GIC,2025-07-30,BC,DISTRIBUTION
GIFT,2025-02-05,SOW,ACCUMULATION
GIGB,2025-03-18,BC,MARKUP
GIII,2025-09-04,BC,ACCUMULATION
GIII,2025-04-04,SPRING,MARKDOWN
GIII,2024-08-05,SOW,ACCUMULATION
GILD,2025-10-17,BC,ACCUMULATION
GILD,2024-11-07,SPRING,MARKDOWN
GILT,2025-08-06,BC,ACCUMULATION
GILT,2024-11-18,SPRING,MARKDOWN
GILT,2025-08-21,SOS,DISTRIBUTION
GILT,2024-05-02,SOW,ACCUMULATION
GIL,2025-08-13,BC,ACCUMULATION
GIL,2025-04-30,SPRING,MARKDOWN
GIL,2025-10-23,SOS,DISTRIBUTION
GINX,2025-09-26,BC,MARKUP
GIPR,2025-10-03,BC,ACCUMULATION
GIPR,2025-07-10,SPRING,MARKDOWN
GIPR,2025-06-02,SOW,ACCUMULATION
GIS,2025-12-17,BC,MARKDOWN
GIS,2025-01-06,SOW,ACCUMULATION
GKOS,2024-11-06,BC,ACCUMULATION
GKOS,2024-07-16,SPRING,MARKDOWN
GKOS,2024-11-19,SOS,DISTRIBUTION
GLBL,2025-06-23,BC,MARKDOWN
GLBL,2025-04-08,SOW,ACCUMULATION
GLCR,2025-12-04,BC,DISTRIBUTION
GLBS,2025-12-02,BC,ACCUMULATION
GLBZ,2024-12-11,BC,DISTRIBUTION
GLBE,2025-11-24,BC,ACCUMULATION
GLBE,2024-11-12,SOS,DISTRIBUTION
GLDD,2025-11-04,BC,ACCUMULATION
GLDD,2024-11-05,SPRING,MARKDOWN
GLE,2025-05-23,BC,DISTRIBUTION
GLNG,2025-03-24,BC,DISTRIBUTION
GLMD,2024-08-21,BC,DISTRIBUTION
GLMD,2024-08-30,SOS,DISTRIBUTION
GLOB,2024-11-07,BC,DISTRIBUTION
GLOF,2025-08-12,BC,ACCUMULATION
GLOF,2025-10-14,SOS,DISTRIBUTION
GLP,2025-01-30,BC,DISTRIBUTION
GLP,2024-05-15,SPRING,MARKDOWN
GLP,2025-02-28,SOS,DISTRIBUTION
GLPG,2025-07-24,BC,DISTRIBUTION
GLPG,2025-10-06,SOS,DISTRIBUTION
GLPI,2025-07-25,BC,DISTRIBUTION
GLSI,2025-12-11,BC,ACCUMULATION
GLSI,2024-03-07,SOS,DISTRIBUTION
GLRE,2024-05-06,SPRING,MARKDOWN
GLTO,2025-03-21,BC,ACCUMULATION
GLTO,2025-02-25,SPRING,ACCUMULATION
GLTO,2024-08-30,SOS,MARKDOWN
GLUE,2025-09-15,BC,MARKUP
GLUE,2024-10-28,SOS,DISTRIBUTION
GLXG,2025-09-09,BC,ACCUMULATION
GLW,2025-09-24,SOS,DISTRIBUTION
GMAR,2025-02-06,SOS,DISTRIBUTION
GM,2025-10-21,BC,ACCUMULATION
GM,2024-05-31,SPRING,MARKDOWN
GM,2025-12-10,SOS,DISTRIBUTION
GMAB,2025-10-03,BC,ACCUMULATION
GMAB,2025-02-14,SPRING,MARKDOWN
GMAB,2024-11-13,SOW,ACCUMULATION
GME,2025-05-23,BC,ACCUMULATION
GME,2024-05-09,SPRING,MARKDOWN
GME,2024-05-14,SOS,ACCUMULATION
GMED,2025-11-07,BC,MARKUP
GMED,2025-02-06,SOS,DISTRIBUTION
GMF,2024-12-20,BC,DISTRIBUTION
GMF,2024-08-05,SPRING,MARKDOWN
GMF,2024-09-30,SOS,ACCUMULATION
GMGI,2025-02-19,BC,DISTRIBUTION
GMGI,2025-09-02,SOW,ACCUMULATION
GMM,2024-03-11,BC,DISTRIBUTION
GMM,2024-11-26,SOS,DISTRIBUTION
GMNY,2025-07-09,BC,MARKDOWN
GMNY,2025-04-08,SOW,DISTRIBUTION
GMUN,2025-09-10,BC,MARKDOWN
GMUN,2025-10-16,SOS,DISTRIBUTION
GNE,2025-06-02,SOS,DISTRIBUTION
GNL,2025-02-28,BC,DISTRIBUTION
GNK,2025-02-20,BC,MARKUP
GNLX,2025-10-23,BC,DISTRIBUTION
GNLN,2024-08-12,SOS,DISTRIBUTION
GNOM,2025-09-02,SOS,DISTRIBUTION
GNMA,2025-08-29,BC,ACCUMULATION
GNMA,2025-01-14,SPRING,ACCUMULATION
GNMA,2024-08-27,SOS,MARKDOWN
GNPX,2025-09-05,BC,DISTRIBUTION
GNOV,2025-11-21,BC,ACCUMULATION
GNRC,2025-07-31,BC,MARKDOWN
GNRC,2025-04-04,SOW,ACCUMULATION
GNS,2025-06-26,BC,ACCUMULATION
GNR,2025-07-22,BC,DISTRIBUTION
GNSS,2025-09-17,BC,MARKUP
GNSS,2024-09-05,SOS,DISTRIBUTION
GNSS,2024-05-17,SOW,ACCUMULATION
GNTX,2025-07-28,BC,ACCUMULATION
GOCT,2024-10-21,SOS,DISTRIBUTION
GNW,2025-10-16,SOS,DISTRIBUTION
GOCO,2025-02-11,BC,ACCUMULATION
GO,2025-08-06,BC,DISTRIBUTION
GOAU,2025-10-02,SOS,DISTRIBUTION
GOEX,2025-10-02,SOS,DISTRIBUTION
GOGO,2025-06-18,BC,ACCUMULATION
GOGO,2025-12-09,SOW,DISTRIBUTION
GOLD,2025-02-19,BC,MARKUP
GOLD,2024-09-18,SOS,DISTRIBUTION
GOOGL,2025-08-13,SOS,ACCUMULATION
GOLF,2024-08-06,BC,MARKDOWN
GOLF,2024-02-29,SOW,ACCUMULATION
GOOG,2025-08-13,SOS,ACCUMULATION
GOOP,2024-07-05,SOS,DISTRIBUTION
GOOS,2025-02-24,BC,MARKUP
GOOS,2024-03-27,SPRING,MARKDOWN
GOOS,2024-05-16,SOS,ACCUMULATION
GOOS,2024-03-26,SOW,DISTRIBUTION
GOOX,2025-09-09,SOS,DISTRIBUTION
GORO,2025-10-14,BC,MARKDOWN
GORO,2024-10-24,SOW,ACCUMULATION
GOTU,2025-07-15,BC,MARKDOWN
GOTU,2024-02-26,SOS,DISTRIBUTION
GOTU,2024-08-27,SOW,ACCUMULATION
GOSS,2025-11-17,BC,MARKUP
GOSS,2025-09-11,SOS,DISTRIBUTION
GOVX,2025-06-16,BC,DISTRIBUTION
GOVT,2024-12-31,BC,MARKUP
GOVI,2024-12-04,BC,MARKUP
GP,2025-01-10,BC,DISTRIBUTION
GPC,2025-09-04,BC,ACCUMULATION
GPC,2025-07-22,SPRING,MARKDOWN
GPC,2024-10-22,SOW,DISTRIBUTION
GPI,2024-09-18,SOS,DISTRIBUTION
GPCR,2025-08-13,SPRING,MARKDOWN
GPCR,2025-12-08,SOS,ACCUMULATION
GPCR,2025-04-09,SOW,ACCUMULATION
GPMT,2024-11-07,BC,DISTRIBUTION
GPN,2025-08-06,BC,DISTRIBUTION
GPRF,2025-07-08,BC,DISTRIBUTION
GPUS,2025-05-05,BC,ACCUMULATION
GPUS,2024-11-21,SPRING,MARKDOWN
GPRO,2025-07-22,BC,ACCUMULATION
GPRO,2025-09-22,SOS,DISTRIBUTION
GPRE,2025-06-13,BC,MARKDOWN
GPRE,2025-03-11,SPRING,DISTRIBUTION
GPRE,2025-04-09,SOW,ACCUMULATION
GPRK,2025-10-22,BC,ACCUMULATION
GPRK,2025-04-09,SPRING,MARKDOWN
GPRK,2025-04-08,SOW,DISTRIBUTION
GRCE,2025-07-11,BC,MARKDOWN
GRCE,2025-05-02,SPRING,MARKUP
GRCE,2025-01-10,SOS,DISTRIBUTION
GRCE,2025-05-08,SOW,ACCUMULATION
GRDN,2025-11-10,SOS,DISTRIBUTION
GRBK,2024-03-01,BC,DISTRIBUTION
GRBK,2024-05-03,SOS,DISTRIBUTION
GRC,2025-07-25,BC,ACCUMULATION
GREEL,2025-06-18,BC,MARKUP
GREEL,2024-04-15,SOS,DISTRIBUTION
GREE,2025-09-22,BC,ACCUMULATION
GRID,2025-04-04,SOW,ACCUMULATION
GRIN,2025-07-01,SOS,DISTRIBUTION
GRI,2025-11-20,BC,MARKUP
GRI,2024-06-18,SOS,DISTRIBUTION
GRMN,2025-10-01,SOS,DISTRIBUTION
GRO,2025-03-18,BC,DISTRIBUTION
GRND,2025-05-09,BC,ACCUMULATION
GRND,2024-06-25,SPRING,MARKDOWN
GRNT,2025-06-20,BC,MARKDOWN
GRNT,2024-04-11,SOS,DISTRIBUTION
GRNT,2025-03-06,SOW,ACCUMULATION
GRNQ,2025-10-20,BC,DISTRIBUTION
GROW,2025-06-27,BC,MARKUP
GROW,2024-04-02,SOS,DISTRIBUTION
GROZ,2025-12-04,SOS,DISTRIBUTION
GROV,2025-05-27,BC,MARKDOWN
GROV,2024-08-02,SPRING,DISTRIBUTION
GROV,2025-04-07,SOW,ACCUMULATION
GROY,2025-11-28,SOS,DISTRIBUTION
GRPN,2025-05-08,BC,ACCUMULATION
GRPN,2025-06-02,SOS,DISTRIBUTION
GRPN,2024-03-15,SOW,ACCUMULATION
GRPZ,2025-12-10,BC,DISTRIBUTION
GRRR,2025-09-17,BC,MARKUP
GRRR,2025-01-02,SOS,DISTRIBUTION
GRWG,2025-12-16,BC,ACCUMULATION
GRWG,2025-03-14,SPRING,MARKDOWN
GRWG,2024-03-25,SOS,DISTRIBUTION
GRWG,2025-03-11,SOW,ACCUMULATION
GRVY,2025-12-03,BC,DISTRIBUTION
GSBC,2025-07-17,BC,DISTRIBUTION
GSAT,2025-10-30,BC,MARKDOWN
GSAT,2024-06-07,SPRING,ACCUMULATION
GSAT,2025-11-10,SOS,DISTRIBUTION
GSAT,2024-06-10,SOW,ACCUMULATION
GS,2025-01-21,BC,MARKDOWN
GS,2025-09-02,SPRING,MARKUP
GS,2025-06-26,SOS,DISTRIBUTION
GSC,2025-04-03,SOW,ACCUMULATION
GSEW,2024-11-06,BC,MARKDOWN
GSEW,2025-03-14,SPRING,ACCUMULATION
GSEW,2025-07-01,SOS,ACCUMULATION
GSHD,2025-02-25,BC,DISTRIBUTION
GSHD,2024-03-26,SOW,ACCUMULATION
GSEU,2025-01-03,SPRING,ACCUMULATION
GSEU,2025-03-03,SOS,ACCUMULATION
GSEU,2025-04-07,SOW,MARKUP
GSIG,2025-12-19,BC,ACCUMULATION
GSIT,2025-10-15,BC,MARKUP
GSIT,2025-07-18,SOS,DISTRIBUTION
GSK,2025-10-01,BC,ACCUMULATION
GSIW,2025-05-12,BC,DISTRIBUTION
GSL,2025-11-10,BC,ACCUMULATION
GSM,2025-10-14,BC,MARKDOWN
GSM,2025-04-07,SOW,ACCUMULATION
GSUS,2025-08-20,BC,ACCUMULATION
GSUS,2025-10-10,SOS,DISTRIBUTION
GSUN,2024-09-18,BC,DISTRIBUTION
GSUN,2025-10-28,SPRING,ACCUMULATION
GT,2025-11-05,BC,ACCUMULATION
